id,sex,aim,age,height,weight,level,trainHands,trainLegs,trainBack,trainPress,trainChest,trainShoulders
1813,m,health,36,177,86,7,0,0,0,0,0,0
1814,m,health,22,166,71,6,0,0,0,0,0,0
1815,m,health,26,174,90,2,0,0,0,0,0,0
1816,m,health,27,171,73,7,0,0,0,0,0,0
1817,m,health,31,187,89,7,0,0,0,0,0,0
1818,m,health,32,178,91,3,0,0,0,0,0,0
1819,m,health,26,170,84,3,0,0,0,0,0,0
1820,m,health,24,183,97,1,0,0,0,0,0,0
1821,m,health,30,171,86,1,0,0,0,0,0,0
1822,m,health,29,178,84,6,0,0,0,0,0,0
1823,m,health,31,172,73,4,0,0,0,0,0,0
1824,m,health,18,169,79,5,0,0,0,0,0,0
1825,m,health,26,180,80,7,0,0,0,0,0,0
1826,m,health,39,171,87,3,0,0,0,0,0,0
1827,m,health,27,169,81,1,0,0,0,0,0,0
1828,m,health,26,172,74,5,0,0,0,0,0,0
1829,m,health,18,178,95,2,0,0,0,0,0,0
1830,m,health,25,182,88,7,0,0,0,0,0,0
1831,m,health,30,170,79,5,0,0,0,0,0,0
1832,m,health,29,171,79,8,0,0,0,0,0,0
1833,m,health,29,167,80,3,0,0,0,0,0,0
1834,m,health,26,174,70,6,0,0,0,0,0,0
1835,m,health,23,172,77,5,0,0,0,0,0,0
1836,m,health,30,180,84,6,0,0,0,0,0,0
1837,m,health,19,171,75,6,0,0,0,0,0,0
1838,m,health,26,172,76,8,0,0,0,0,0,0
1839,m,health,31,162,66,6,0,0,0,0,0,0
1840,m,health,26,168,85,2,0,0,0,0,0,0
1841,m,health,26,170,83,1,0,0,0,0,0,0
1842,m,health,23,179,101,2,0,0,0,0,0,0
1843,m,health,30,167,74,6,0,0,0,0,0,0
1844,m,health,23,160,67,5,0,0,0,0,0,0
1845,m,health,27,166,71,6,0,0,0,0,0,0
1846,m,health,35,172,88,1,0,0,0,0,0,0
1847,m,health,28,180,91,2,0,0,0,0,0,0
1848,m,health,26,178,97,2,0,0,0,0,0,0
1849,m,health,29,184,90,5,0,0,0,0,0,0
1850,m,health,29,174,78,5,0,0,0,0,0,0
1851,m,health,23,177,85,7,0,0,0,0,0,0
1852,m,health,33,182,91,5,0,0,0,0,0,0
1853,m,health,26,161,74,1,0,0,0,0,0,0
1854,m,health,38,171,72,7,0,0,0,0,0,0
1855,m,health,22,175,78,4,0,0,0,0,0,0
1856,m,health,30,177,91,3,0,0,0,0,0,0
1857,m,health,23,169,73,6,0,0,0,0,0,0
1858,m,health,24,174,85,1,0,0,0,0,0,0
1859,m,health,22,179,79,5,0,0,0,0,0,0
1860,m,health,29,172,81,5,0,0,0,0,0,0
1861,m,health,33,161,70,6,0,0,0,0,0,0
1862,m,health,28,173,81,6,0,0,0,0,0,0
1863,m,health,28,178,93,1,0,0,0,0,0,0
1864,m,health,32,172,86,2,0,0,0,0,0,0
1865,m,health,23,177,83,5,0,0,0,0,0,0
1866,m,health,24,178,85,5,0,0,0,0,0,0
1867,m,health,22,176,82,6,0,0,0,0,0,0
1868,m,health,26,171,79,8,0,0,0,0,0,0
1869,m,health,26,163,79,2,0,0,0,0,0,0
1870,m,health,39,176,84,7,0,0,0,0,0,0
1871,m,health,31,171,79,5,0,0,0,0,0,0
1872,m,health,21,179,87,5,0,0,0,0,0,0
1873,m,health,18,178,89,3,0,0,0,0,0,0
1874,m,health,30,172,84,3,0,0,0,0,0,0
1875,m,health,30,177,93,2,0,0,0,0,0,0
1876,m,health,31,183,105,1,0,0,0,0,0,0
1877,m,health,28,183,92,6,0,0,0,0,0,0
1878,m,health,22,182,90,6,0,0,0,0,0,0
1879,m,health,32,182,93,3,0,0,0,0,0,0
1880,m,health,30,173,77,6,0,0,0,0,0,0
1881,m,health,24,167,83,1,0,0,0,0,0,0
1882,m,health,24,188,97,5,0,0,0,0,0,0
1883,m,health,24,175,75,6,0,0,0,0,0,0
1884,m,health,32,177,94,2,0,0,0,0,0,0
1885,m,health,21,171,80,6,0,0,0,0,0,0
1886,m,health,18,176,92,2,0,0,0,0,0,0
1887,m,health,26,175,84,6,0,0,0,0,0,0
1888,m,health,26,177,90,1,0,0,0,0,0,0
1889,m,health,30,178,91,2,0,0,0,0,0,0
1890,m,health,27,174,79,6,0,0,0,0,0,0
1891,m,health,29,168,89,1,0,0,0,0,0,0
1892,m,health,25,178,90,1,0,0,0,0,0,0
1893,m,health,18,185,97,3,0,0,0,0,0,0
1894,m,health,26,176,76,7,0,0,0,0,0,0
1895,m,health,32,170,82,2,0,0,0,0,0,0
1896,m,health,33,174,91,1,0,0,0,0,0,0
1897,m,health,22,163,71,6,0,0,0,0,0,0
1898,m,health,21,167,72,6,0,0,0,0,0,0
1899,m,health,25,167,80,1,0,0,0,0,0,0
1900,m,health,28,175,80,5,0,0,0,0,0,0
1901,m,health,27,177,87,6,0,0,0,0,0,0
1902,m,health,26,169,74,6,0,0,0,0,0,0
1903,m,health,27,174,81,5,0,0,0,0,0,0
1904,m,health,33,176,91,3,0,0,0,0,0,0
1905,m,health,29,175,90,2,0,0,0,0,0,0
1906,m,health,29,176,79,6,0,0,0,0,0,0
1907,m,health,26,175,85,7,0,0,0,0,0,0
1908,m,health,30,172,82,6,0,0,0,0,0,0
1909,m,health,29,178,82,7,0,0,0,0,0,0
1910,m,health,31,179,91,1,0,0,0,0,0,0
1911,m,health,36,168,82,1,0,0,0,0,0,0
1912,m,health,27,181,92,3,0,0,0,0,0,0
1913,m,health,23,172,86,3,0,0,0,0,0,0
1914,m,health,18,175,83,7,0,0,0,0,0,0
1915,m,health,31,174,81,6,0,0,0,0,0,0
1916,m,health,32,188,100,1,0,0,0,0,0,0
1917,m,health,26,173,76,6,0,0,0,0,0,0
1918,m,health,31,175,75,7,0,0,0,0,0,0
1919,m,health,33,172,81,6,0,0,0,0,0,0
1920,m,health,31,174,81,7,0,0,0,0,0,0
1921,m,health,28,166,73,5,0,0,0,0,0,0
1922,m,health,28,166,68,8,0,0,0,0,0,0
1923,m,health,26,167,87,1,0,0,0,0,0,0
1924,m,health,30,182,92,7,0,0,0,0,0,0
1925,m,health,20,179,92,1,0,0,0,0,0,0
1926,m,health,33,178,87,7,0,0,0,0,0,0
1927,m,health,25,174,73,7,0,0,0,0,0,0
1928,m,health,25,177,90,1,0,0,0,0,0,0
1929,m,health,25,166,74,7,0,0,0,0,0,0
1930,m,health,32,176,86,5,0,0,0,0,0,0
1931,m,health,23,172,84,1,0,0,0,0,0,0
1932,m,health,25,175,74,4,0,0,0,0,0,0
1933,m,health,33,173,80,9,0,0,0,0,0,0
1934,m,health,32,181,79,6,0,0,0,0,0,0
1935,m,health,28,174,79,4,0,0,0,0,0,0
1936,m,health,28,176,87,3,0,0,0,0,0,0
1937,m,health,36,177,92,2,0,0,0,0,0,0
1938,m,health,25,173,84,2,0,0,0,0,0,0
1939,m,health,27,171,83,1,0,0,0,0,0,0
1940,m,health,19,175,80,5,0,0,0,0,0,0
1941,m,health,27,171,69,5,0,0,0,0,0,0
1942,m,health,30,176,94,1,0,0,0,0,0,0
1943,m,health,32,173,81,6,0,0,0,0,0,0
1944,m,health,28,175,83,4,0,0,0,0,0,0
1945,m,health,30,170,84,1,0,0,0,0,0,0
1946,m,health,25,173,86,2,0,0,0,0,0,0
1947,m,health,37,169,81,2,0,0,0,0,0,0
1948,m,health,31,178,85,6,0,0,0,0,0,0
1949,m,health,33,175,89,2,0,0,0,0,0,0
1950,m,health,24,178,90,1,0,0,0,0,0,0
1951,m,health,24,177,83,6,0,0,0,0,0,0
1952,m,health,22,173,84,3,0,0,0,0,0,0
1953,m,health,31,169,77,6,0,0,0,0,0,0
1954,m,health,27,175,87,2,0,0,0,0,0,0
1955,m,health,20,171,84,2,0,0,0,0,0,0
1956,m,health,21,168,78,6,0,0,0,0,0,0
1957,m,health,28,171,79,6,0,0,0,0,0,0
1958,m,health,31,185,94,7,0,0,0,0,0,0
1959,m,health,39,174,87,2,0,0,0,0,0,0
1960,m,health,24,179,84,5,0,0,0,0,0,0
1961,m,health,32,184,87,5,0,0,0,0,0,0
1962,m,health,37,166,71,8,0,0,0,0,0,0
1963,m,health,30,179,96,3,0,0,0,0,0,0
1964,m,health,22,171,87,3,0,0,0,0,0,0
1965,m,health,33,168,74,5,0,0,0,0,0,0
1966,m,health,28,178,87,6,0,0,0,0,0,0
1967,m,health,42,169,77,6,0,0,0,0,0,0
1968,m,health,18,178,91,2,0,0,0,0,0,0
1969,m,health,25,175,82,6,0,0,0,0,0,0
1970,m,health,29,169,74,6,0,0,0,0,0,0
1971,m,health,28,162,72,9,0,0,0,0,0,0
1972,m,health,28,172,83,2,0,0,0,0,0,0
1973,m,health,29,164,79,1,0,0,0,0,0,0
1974,m,health,33,165,80,1,0,0,0,0,0,0
1975,m,health,27,166,79,3,0,0,0,0,0,0
1976,m,health,32,175,78,5,0,0,0,0,0,0
1977,m,health,31,171,74,6,0,0,0,0,0,0
1978,m,health,21,174,80,5,0,0,0,0,0,0
1979,m,health,29,184,92,5,0,0,0,0,0,0
1980,m,health,36,174,94,2,0,0,0,0,0,0
1981,m,health,30,170,81,2,0,0,0,0,0,0
1982,m,health,35,172,89,1,0,0,0,0,0,0
1983,m,health,32,175,84,4,0,0,0,0,0,0
1984,m,health,29,169,74,7,0,0,0,0,0,0
1985,m,health,30,179,76,7,0,0,0,0,0,0
1986,m,health,25,180,96,3,0,0,0,0,0,0
1987,m,health,22,178,88,5,0,0,0,0,0,0
1988,m,health,20,175,84,5,0,0,0,0,0,0
1989,m,health,21,167,84,2,0,0,0,0,0,0
1990,m,health,28,171,75,5,0,0,0,0,0,0
1991,m,health,27,177,79,5,0,0,0,0,0,0
1992,m,health,23,179,92,3,0,0,0,0,0,0
1993,m,health,20,181,90,6,0,0,0,0,0,0
1994,m,health,29,174,81,5,0,0,0,0,0,0
1995,m,health,28,175,90,2,0,0,0,0,0,0
1996,m,health,19,175,79,4,0,0,0,0,0,0
1997,m,health,39,181,86,7,0,0,0,0,0,0
1998,m,health,27,171,89,2,0,0,0,0,0,0
1999,m,health,18,174,87,1,0,0,0,0,0,0
2000,m,health,21,170,73,5,0,0,0,0,0,0
2001,m,muscle group,25,168,78,4,1,0,1,0,1,0
2002,m,muscle group,24,171,79,7,1,1,0,1,0,1
2003,m,muscle group,35,168,82,3,0,0,0,1,0,1
2004,m,muscle group,34,172,83,1,1,1,0,0,0,1
2005,m,muscle group,28,172,83,1,1,0,0,0,0,1
2006,m,muscle group,29,174,88,1,0,1,0,0,1,1
2007,m,muscle group,28,168,76,6,0,0,1,1,1,0
2008,m,muscle group,23,177,88,2,0,1,0,0,0,1
2009,m,muscle group,28,179,101,3,1,0,0,1,0,1
2010,m,muscle group,18,177,88,2,1,1,0,0,1,0
2011,m,muscle group,24,184,94,6,1,1,0,0,0,1
2012,m,muscle group,29,175,85,5,0,1,1,1,0,1
2013,m,muscle group,20,165,72,6,1,0,0,0,1,0
2014,m,muscle group,27,169,72,7,1,0,0,1,0,0
2015,m,muscle group,34,175,79,4,1,1,1,0,1,1
2016,m,muscle group,32,174,91,2,1,0,1,1,1,0
2017,m,muscle group,26,176,88,3,0,0,0,1,0,0
2018,m,muscle group,32,170,77,6,1,0,0,0,0,1
2019,m,muscle group,21,175,88,2,0,1,0,1,1,1
2020,m,muscle group,36,175,83,7,0,1,1,0,0,0
2021,m,muscle group,21,171,88,3,1,1,0,0,1,1
2022,m,muscle group,25,172,85,3,0,0,1,0,1,0
2023,m,muscle group,21,182,84,8,1,0,1,0,0,1
2024,m,muscle group,26,177,91,1,0,1,1,1,1,1
2025,m,muscle group,27,171,81,6,1,0,1,1,1,1
2026,m,muscle group,28,179,82,4,0,0,1,0,1,0
2027,m,muscle group,20,182,92,5,1,1,1,0,1,1
2028,m,muscle group,32,168,75,6,0,1,1,1,0,1
2029,m,muscle group,30,184,90,4,1,1,0,1,1,1
2030,m,muscle group,27,173,83,7,0,1,1,1,0,1
2031,m,muscle group,30,176,97,3,0,1,0,0,1,1
2032,m,muscle group,32,171,71,5,1,0,1,1,1,0
2033,m,muscle group,37,183,85,6,0,1,0,0,1,0
2034,m,muscle group,26,172,82,5,1,0,1,1,0,1
2035,m,muscle group,23,172,86,3,1,1,0,1,1,1
2036,m,muscle group,20,170,79,6,1,1,1,1,1,0
2037,m,muscle group,20,178,88,7,0,0,1,0,1,1
2038,m,muscle group,28,181,104,1,1,1,0,0,1,0
2039,m,muscle group,18,178,91,3,0,1,0,0,1,1
2040,m,muscle group,26,176,84,5,1,1,0,0,1,0
2041,m,muscle group,25,178,93,1,0,1,0,1,1,1
2042,m,muscle group,29,166,73,5,0,1,1,0,1,0
2043,m,muscle group,26,183,89,7,0,1,1,0,0,1
2044,m,muscle group,24,167,79,3,1,1,1,0,1,1
2045,m,muscle group,22,179,91,3,1,0,1,1,0,1
2046,m,muscle group,30,177,82,7,1,0,0,0,0,1
2047,m,muscle group,30,184,99,2,1,1,1,0,1,1
2048,m,muscle group,29,173,88,2,1,0,1,1,1,0
2049,m,muscle group,36,180,98,3,0,1,0,1,1,0
2050,m,muscle group,18,173,89,3,1,0,1,0,0,1
2051,m,muscle group,30,168,86,2,0,1,1,1,0,1
2052,m,muscle group,36,173,81,5,0,1,0,0,1,1
2053,m,muscle group,25,174,89,1,0,1,1,0,0,0
2054,m,muscle group,23,160,70,6,1,0,0,0,1,0
2055,m,muscle group,29,178,83,5,1,1,1,0,0,0
2056,m,muscle group,24,188,91,7,1,1,0,0,1,1
2057,m,muscle group,18,180,84,6,0,1,0,1,0,1
2058,m,muscle group,18,175,81,6,0,0,0,1,0,1
2059,m,muscle group,27,173,87,1,0,1,0,0,0,1
2060,m,muscle group,24,182,86,5,1,1,1,0,0,0
2061,m,muscle group,27,169,81,1,1,0,0,0,0,1
2062,m,muscle group,24,177,91,2,0,1,0,0,0,0
2063,m,muscle group,27,170,84,3,0,0,1,0,0,1
2064,m,muscle group,36,182,88,7,1,1,0,0,1,1
2065,m,muscle group,30,176,92,2,1,0,1,1,1,1
2066,m,muscle group,31,181,90,5,0,1,0,1,1,1
2067,m,muscle group,35,178,81,6,0,1,0,0,1,0
2068,m,muscle group,37,171,85,2,0,0,1,1,0,1
2069,m,muscle group,31,183,96,2,0,0,0,0,0,1
2070,m,muscle group,27,179,81,5,0,0,0,0,1,1
2071,m,muscle group,33,179,79,7,1,0,1,1,0,0
2072,m,muscle group,29,168,75,7,1,1,0,0,1,0
2073,m,muscle group,27,174,84,6,1,1,1,0,0,0
2074,m,muscle group,30,177,84,8,1,0,1,1,1,0
2075,m,muscle group,27,174,85,1,0,0,0,0,1,0
2076,m,muscle group,20,177,90,1,1,1,1,1,1,1
2077,m,muscle group,36,179,99,3,1,1,1,0,1,0
2078,m,muscle group,26,171,78,6,1,0,0,1,0,1
2079,m,muscle group,30,179,81,7,1,1,0,0,1,0
2080,m,muscle group,21,168,67,4,1,1,1,0,0,0
2081,m,muscle group,27,178,85,5,1,0,0,0,0,1
2082,m,muscle group,21,174,81,7,0,1,1,1,0,1
2083,m,muscle group,30,171,88,3,1,1,0,0,0,0
2084,m,muscle group,28,169,84,1,0,1,1,1,1,0
2085,m,muscle group,29,177,92,2,1,0,1,1,1,0
2086,m,muscle group,31,185,93,6,1,0,1,1,1,0
2087,m,muscle group,27,170,80,5,0,0,1,0,1,1
2088,m,muscle group,19,172,90,2,0,1,1,0,0,0
2089,m,muscle group,20,168,79,6,1,1,0,0,1,0
2090,m,muscle group,18,184,96,2,0,1,1,1,0,0
2091,m,muscle group,34,178,86,7,1,1,0,0,0,1
2092,m,muscle group,23,170,76,7,0,0,1,1,0,0
2093,m,muscle group,22,184,92,6,1,1,0,0,0,0
2094,m,muscle group,20,187,93,6,0,0,0,1,0,0
2095,m,muscle group,18,178,92,3,1,0,0,1,1,1
2096,m,muscle group,26,179,77,7,0,1,0,1,1,0
2097,m,muscle group,27,177,83,7,1,0,1,0,1,1
2098,m,muscle group,18,181,85,6,0,1,0,1,1,0
2099,m,muscle group,18,181,92,3,1,1,0,1,0,1
2100,m,muscle group,27,171,77,8,0,0,0,0,1,0
2101,m,muscle group,27,178,88,6,1,1,1,1,0,0
2102,m,muscle group,27,174,82,7,1,1,1,0,0,0
2103,m,muscle group,30,173,78,7,0,1,0,1,1,1
2104,m,muscle group,37,179,88,6,1,0,0,1,1,0
2105,m,muscle group,22,179,94,3,1,1,0,0,1,0
2106,m,muscle group,29,171,80,6,0,1,1,1,1,0
2107,m,muscle group,24,174,83,5,1,0,1,1,0,1
2108,m,muscle group,18,177,89,3,0,1,0,1,1,0
2109,m,muscle group,23,173,76,5,0,1,1,0,0,1
2110,m,muscle group,28,178,88,6,0,0,1,1,0,0
2111,m,muscle group,22,180,87,6,1,1,0,0,0,1
2112,m,muscle group,19,171,74,7,0,1,1,1,1,0
2113,m,muscle group,28,168,82,1,0,1,0,0,1,1
2114,m,muscle group,34,178,87,7,0,1,1,0,1,1
2115,m,muscle group,30,174,90,3,0,0,1,0,0,0
2116,m,muscle group,28,175,89,1,0,1,1,1,0,0
2117,m,muscle group,19,169,83,2,0,1,0,1,0,0
2118,m,muscle group,31,178,95,3,1,0,0,0,0,1
2119,m,muscle group,23,168,72,6,1,0,1,0,1,1
2120,m,muscle group,32,182,92,6,0,0,1,1,1,0
2121,m,muscle group,23,181,84,6,0,0,0,0,0,1
2122,m,muscle group,31,181,91,7,1,1,0,0,1,1
2123,m,muscle group,27,170,82,3,0,0,1,1,1,0
2124,m,muscle group,25,178,79,7,0,0,0,0,0,1
2125,m,muscle group,24,177,86,5,0,0,0,0,1,0
2126,m,muscle group,31,168,80,2,0,0,1,0,1,0
2127,m,muscle group,24,177,82,8,1,1,0,0,1,1
2128,m,muscle group,30,176,83,5,0,1,0,0,0,0
2129,m,muscle group,31,171,76,6,1,0,1,1,1,1
2130,m,muscle group,34,176,82,6,0,0,1,0,0,1
2131,m,muscle group,22,175,90,1,1,0,0,1,0,0
2132,m,muscle group,29,177,83,8,0,1,1,0,1,1
2133,m,muscle group,40,182,88,6,1,0,0,0,1,0
2134,m,muscle group,40,184,92,7,0,1,1,1,1,1
2135,m,muscle group,24,175,78,5,0,0,1,1,0,0
2136,m,muscle group,25,170,84,3,1,1,0,0,1,1
2137,m,muscle group,34,176,99,3,1,0,0,1,1,1
2138,m,muscle group,29,187,99,3,0,1,1,1,1,1
2139,m,muscle group,27,176,88,1,0,0,1,1,0,0
2140,m,muscle group,28,178,86,7,1,1,1,1,1,0
2141,m,muscle group,25,188,102,1,0,0,0,1,0,0
2142,m,muscle group,20,178,85,4,1,0,0,0,0,0
2143,m,muscle group,30,186,98,3,0,1,0,0,1,1
2144,m,muscle group,31,185,86,7,1,0,1,0,0,0
2145,m,muscle group,31,177,96,1,0,1,1,1,0,1
2146,m,muscle group,30,175,84,6,1,1,1,1,0,0
2147,m,muscle group,26,173,76,7,1,1,0,1,0,1
2148,m,muscle group,27,173,92,3,0,1,1,0,1,1
2149,m,muscle group,25,182,93,3,1,0,0,1,0,0
2150,m,muscle group,37,172,82,6,0,1,1,1,1,1
2151,m,muscle group,27,169,79,6,1,0,0,0,1,0
2152,m,muscle group,23,174,87,1,0,1,0,1,0,1
2153,m,muscle group,19,182,97,3,0,0,1,0,1,1
2154,m,muscle group,38,173,87,2,0,0,0,0,1,1
2155,m,muscle group,24,179,94,1,1,0,0,1,0,1
2156,m,muscle group,28,175,85,5,0,0,1,0,1,1
2157,m,muscle group,25,169,79,6,1,0,1,1,1,0
2158,m,muscle group,30,182,87,7,1,0,0,0,1,1
2159,m,muscle group,30,177,98,3,1,0,0,1,1,0
2160,m,muscle group,32,177,84,7,1,1,1,0,1,0
2161,m,muscle group,32,177,92,2,1,0,0,0,0,1
2162,m,muscle group,32,160,66,7,0,1,0,0,1,1
2163,m,muscle group,24,177,85,7,0,1,1,1,1,1
2164,m,muscle group,26,176,82,7,0,0,1,1,1,0
2165,m,muscle group,32,176,82,5,1,0,0,1,0,0
2166,m,muscle group,29,173,85,3,1,0,0,1,0,0
2167,m,muscle group,28,174,92,2,1,0,1,1,1,1
2168,m,muscle group,28,175,87,3,1,0,0,1,0,1
2169,m,muscle group,33,180,95,1,1,0,1,0,1,0
2170,m,muscle group,28,179,93,3,1,1,0,1,0,1
2171,m,muscle group,24,173,81,5,0,1,1,1,1,1
2172,m,muscle group,22,175,79,6,1,0,0,1,0,0
2173,m,muscle group,31,170,80,4,0,1,1,1,0,1
2174,m,muscle group,22,180,96,3,1,0,1,0,1,0
2175,m,muscle group,28,180,94,3,1,1,1,1,1,0
2176,m,muscle group,25,175,92,2,1,1,1,0,1,1
2177,m,muscle group,27,176,91,3,1,1,1,1,1,0
2178,m,muscle group,21,178,86,5,1,1,1,1,0,0
2179,m,muscle group,26,177,80,6,1,1,1,0,0,1
2180,m,muscle group,25,183,103,1,1,0,0,0,0,1
2181,m,muscle group,35,182,101,3,1,0,1,0,0,0
2182,m,muscle group,25,175,84,7,1,0,0,1,1,1
2183,m,muscle group,28,172,76,7,0,0,1,0,1,1
2184,m,muscle group,28,180,92,3,1,1,1,0,0,1
2185,m,muscle group,30,169,83,2,0,0,1,1,1,0
2186,m,muscle group,23,166,75,5,1,1,1,0,1,0
2187,m,muscle group,29,177,94,1,1,1,0,0,1,0
2188,m,muscle group,28,178,89,3,1,1,0,1,1,1
2189,m,muscle group,28,178,84,7,1,1,1,0,1,0
2190,m,muscle group,27,177,87,7,0,0,0,0,0,1
2191,m,muscle group,19,166,87,1,0,1,0,1,0,1
2192,m,muscle group,30,172,83,2,1,1,0,0,1,0
2193,m,muscle group,30,178,76,8,0,0,1,0,0,1
2194,m,muscle group,18,175,79,5,1,0,0,1,1,1
2195,m,muscle group,29,174,88,2,1,0,1,1,0,0
2196,m,muscle group,34,167,84,3,1,0,1,1,0,0
2197,m,muscle group,32,178,90,2,0,0,1,1,0,0
2198,m,muscle group,32,175,73,7,1,1,1,0,1,0
2199,m,muscle group,31,173,78,5,0,0,0,1,0,0
2200,m,muscle group,19,176,86,5,0,1,1,0,0,0
2201,m,muscle group,25,159,69,7,0,1,0,0,0,0
2202,m,muscle group,29,175,87,2,1,1,0,0,0,1
2203,m,muscle group,27,168,76,6,1,0,1,0,1,0
2204,m,muscle group,27,174,78,7,0,1,0,0,1,1
2205,m,muscle group,30,172,81,7,1,1,1,1,0,1
2206,m,muscle group,29,180,102,2,1,1,1,1,1,1
2207,m,muscle group,24,174,82,8,1,0,1,1,0,0
2208,m,muscle group,20,172,81,7,0,0,0,1,1,0
2209,m,muscle group,26,180,92,3,0,1,0,0,0,0
2210,m,muscle group,25,174,90,2,1,1,1,1,1,1
2211,m,muscle group,29,171,88,1,0,0,0,1,1,0
2212,m,muscle group,28,167,78,6,1,1,1,0,0,1
2213,m,muscle group,29,169,73,3,0,1,0,0,1,0
2214,m,muscle group,30,181,91,5,1,0,1,0,1,1
2215,m,muscle group,20,172,83,2,0,0,0,1,1,0
2216,m,muscle group,30,175,81,7,1,0,1,1,1,1
2217,m,muscle group,34,179,87,6,1,1,0,1,1,1
2218,m,muscle group,19,173,82,5,0,0,1,0,0,0
2219,m,muscle group,19,171,85,3,1,1,1,0,1,0
2220,m,muscle group,40,177,79,6,1,1,1,0,0,0
2221,m,muscle group,29,168,77,6,1,1,0,1,0,0
2222,m,muscle group,28,179,95,2,0,1,1,0,1,1
2223,m,muscle group,23,175,83,6,1,1,1,1,0,0
2224,m,muscle group,30,171,92,1,0,1,0,0,0,0
2225,m,muscle group,18,168,77,5,0,0,0,1,1,0
2226,m,muscle group,26,181,87,6,0,0,0,1,0,0
2227,m,muscle group,34,173,89,2,0,1,0,0,1,0
2228,m,muscle group,26,178,93,3,0,0,0,1,0,0
2229,m,muscle group,27,174,76,5,1,1,0,0,1,1
2230,m,muscle group,30,176,87,3,0,0,1,0,1,1
2231,m,muscle group,21,173,75,6,1,1,0,1,1,0
2232,m,muscle group,30,175,80,6,0,1,0,1,0,0
2233,m,muscle group,33,181,80,7,0,0,1,0,1,0
2234,m,muscle group,31,175,84,8,1,1,1,0,1,0
2235,m,muscle group,26,176,75,4,0,1,1,0,0,1
2236,m,muscle group,25,173,88,2,0,1,1,1,0,0
2237,m,muscle group,23,171,89,3,1,0,0,0,0,1
2238,m,muscle group,23,171,76,5,1,1,0,1,1,1
2239,m,muscle group,26,172,94,1,0,1,0,0,0,1
2240,m,muscle group,26,173,84,1,1,1,1,0,1,1
2241,m,muscle group,34,171,73,6,1,1,0,1,1,1
2242,m,muscle group,27,177,90,3,1,1,0,0,1,0
2243,m,muscle group,22,179,89,6,1,1,1,1,0,0
2244,m,muscle group,38,179,90,1,0,1,0,1,0,0
2245,m,muscle group,26,172,80,5,0,0,1,1,1,0
2246,m,muscle group,24,175,90,2,0,1,0,0,1,0
2247,m,muscle group,20,166,83,2,0,1,1,0,1,0
2248,m,muscle group,32,176,93,2,0,0,1,1,0,1
2249,m,muscle group,21,169,71,5,1,1,0,0,0,0
2250,m,muscle group,24,181,91,6,1,1,1,1,1,1
2251,m,muscle group,31,176,86,9,1,0,1,1,1,1
2252,m,muscle group,28,184,96,3,1,1,0,1,1,0
2253,m,muscle group,26,176,79,6,0,1,1,1,0,0
2254,m,muscle group,25,173,82,6,0,0,1,1,0,1
2255,m,muscle group,24,174,86,1,0,1,0,0,1,1
2256,m,muscle group,23,175,84,5,0,0,0,0,1,0
2257,m,muscle group,24,179,96,2,1,0,1,1,0,0
2258,m,muscle group,21,167,78,6,1,1,1,1,0,0
2259,m,muscle group,30,181,96,3,1,1,0,1,1,1
2260,m,muscle group,31,171,70,5,1,0,0,0,0,1
2261,m,muscle group,25,171,79,5,1,1,0,0,1,0
2262,m,muscle group,26,180,95,3,0,1,0,1,1,0
2263,m,muscle group,24,169,79,7,0,0,1,1,1,0
2264,m,muscle group,30,174,87,3,0,1,0,0,1,1
2265,m,muscle group,27,174,94,1,0,1,1,1,1,1
2266,m,muscle group,34,171,83,1,0,1,0,1,0,1
2267,m,muscle group,28,169,85,2,1,1,0,0,1,0
2268,m,muscle group,28,174,80,3,1,1,0,0,1,0
2269,m,muscle group,30,175,93,3,1,0,0,0,1,0
2270,m,muscle group,34,177,85,6,1,1,1,0,1,0
2271,m,muscle group,26,174,82,7,0,0,0,1,1,0
2272,m,muscle group,30,169,80,1,0,1,1,1,1,1
2273,m,muscle group,26,185,89,5,1,0,0,1,1,1
2274,m,muscle group,26,182,93,3,1,0,0,0,0,1
2275,m,muscle group,32,174,84,7,1,0,0,0,1,0
2276,m,muscle group,23,177,82,6,0,0,0,1,1,0
2277,m,muscle group,28,169,80,2,0,1,1,0,0,0
2278,m,muscle group,27,173,76,7,1,0,0,1,1,1
2279,m,muscle group,31,168,77,5,1,0,0,1,0,0
2280,m,muscle group,38,171,85,3,0,1,0,1,0,1
2281,m,muscle group,29,173,79,5,0,1,0,0,0,0
2282,m,muscle group,33,173,92,2,0,1,0,0,1,1
2283,m,muscle group,30,178,79,6,0,0,0,1,1,1
2284,m,muscle group,33,183,98,1,0,1,1,1,1,0
2285,m,muscle group,32,177,87,6,1,0,0,1,1,1
2286,m,muscle group,28,171,84,3,1,0,0,1,0,1
2287,m,muscle group,27,167,73,7,0,0,0,1,1,0
2288,m,muscle group,27,174,94,2,0,1,0,1,1,0
2289,m,muscle group,35,182,97,1,1,0,0,1,1,1
2290,m,muscle group,27,180,90,4,1,0,0,1,0,0
2291,m,muscle group,29,178,87,6,0,1,0,1,0,1
2292,m,muscle group,27,172,92,2,0,1,0,1,0,0
2293,m,muscle group,18,167,74,7,1,0,0,1,0,0
2294,m,muscle group,28,170,71,7,0,1,0,1,0,1
2295,m,muscle group,36,172,74,7,1,0,0,1,1,1
